modelo,parametros,corrida,tokens_entrada,tokens_salida,tokens_razonamiento,latencia,salida,acierto,costo_usd,timestamp
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-09""}",3,98,5,0,0.516,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.317707
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-10""}",3,98,5,0,0.5468,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.318036
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-01""}",4,89,5,0,0.478,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.318363
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-02""}",4,106,5,0,0.6897,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.318688
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-03""}",4,103,3,0,0.4998,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.319014
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-04""}",4,100,5,0,0.5234,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.319339
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-05""}",4,92,3,0,0.6753,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.319662
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-06""}",4,99,5,0,0.51,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.319985
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-07""}",4,95,3,0,0.4825,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.320308
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-08""}",4,106,5,0,0.5407,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.320631
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-09""}",4,98,5,0,0.4794,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.320954
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-10""}",4,98,5,0,0.5289,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.321278
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-01""}",5,89,5,0,0.4537,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.321600
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-02""}",5,106,5,0,0.6807,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.321923
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-03""}",5,103,3,0,0.5132,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.322248
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-04""}",5,100,5,0,0.5441,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.322571
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-05""}",5,92,3,0,0.5766,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.322908
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-06""}",5,99,5,0,0.4846,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.323231
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-07""}",5,95,3,0,0.4992,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.323554
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-08""}",5,106,5,0,0.4242,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.323878
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-09""}",5,98,5,0,0.5132,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.324202
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 0.9, ""caso"": ""CASE-10""}",5,98,5,0,0.5298,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.324526
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-01""}",1,89,5,0,0.514,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.325063
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-02""}",1,106,5,0,0.6221,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.325391
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-03""}",1,103,3,0,0.6025,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.325717
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-04""}",1,100,5,0,0.5776,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.326040
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-05""}",1,92,3,0,0.6066,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.326373
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-06""}",1,99,5,0,0.5338,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.326698
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-07""}",1,95,3,0,0.5883,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.327027
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-08""}",1,106,5,0,0.4433,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.327349
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-09""}",1,98,5,0,0.5604,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.327673
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-10""}",1,98,5,0,0.5253,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.327994
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-01""}",2,89,5,0,0.4737,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.328315
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-02""}",2,106,5,0,0.6973,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.328636
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-03""}",2,103,3,0,0.5338,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.328956
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-04""}",2,100,5,0,0.4967,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.329277
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-05""}",2,92,3,0,0.6183,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.329607
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-06""}",2,99,5,0,0.4893,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.329931
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-07""}",2,95,3,0,0.5095,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.330253
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-08""}",2,106,5,0,0.4414,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.330574
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-09""}",2,98,5,0,0.5612,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.330897
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-10""}",2,98,5,0,0.49,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.331218
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-01""}",3,89,5,0,0.4772,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.331551
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-02""}",3,106,5,0,0.5091,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.331863
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-03""}",3,103,3,0,0.4947,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.332176
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-04""}",3,100,5,0,0.5167,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.332488
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-05""}",3,92,3,0,0.6929,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.332802
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-06""}",3,99,5,0,0.5359,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.333115
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-07""}",3,95,3,0,0.5148,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.333704
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-08""}",3,106,5,0,0.5365,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.334048
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-09""}",3,98,5,0,0.5253,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.334370
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-10""}",3,98,5,0,0.5114,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.334689
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-01""}",4,89,5,0,0.5046,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.335007
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-02""}",4,106,5,0,0.6387,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.335324
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-03""}",4,103,3,0,0.5175,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.335642
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-04""}",4,100,5,0,0.4891,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.335958
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-05""}",4,92,3,0,0.6369,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.336274
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-06""}",4,99,5,0,0.5192,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.336590
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-07""}",4,95,3,0,0.4648,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.336905
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-08""}",4,106,5,0,0.4193,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.337222
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-09""}",4,98,5,0,0.4971,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.337537
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-10""}",4,98,5,0,0.5211,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.337850
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-01""}",5,89,5,0,0.4776,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.338162
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-02""}",5,106,5,0,0.6609,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.338477
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-03""}",5,103,3,0,0.486,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.338791
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-04""}",5,100,5,0,0.6453,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.339107
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-05""}",5,92,3,0,0.6147,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.339488
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-06""}",5,99,5,0,1.0332,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.339801
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-07""}",5,95,3,0,0.5896,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.340114
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-08""}",5,106,5,0,0.5367,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.340427
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-09""}",5,98,5,0,0.5068,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.340740
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.3, ""top_p"": 1.0, ""caso"": ""CASE-10""}",5,98,5,0,0.5863,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.341053
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-01""}",1,89,5,0,0.4668,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.341565
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-02""}",1,106,5,0,0.6964,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.341884
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-03""}",1,103,3,0,0.4994,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.342199
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-04""}",1,100,5,0,0.5133,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.342514
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-05""}",1,92,3,0,0.5714,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.342828
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-06""}",1,99,5,0,0.8623,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.343143
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-07""}",1,95,3,0,0.4825,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.343460
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-08""}",1,106,5,0,0.4533,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.343776
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-09""}",1,98,5,0,0.5098,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.344127
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-10""}",1,98,5,0,0.5022,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.344442
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-01""}",2,89,5,0,0.4715,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.344757
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-02""}",2,106,5,0,0.6376,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.345072
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-03""}",2,103,3,0,0.647,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.345387
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-04""}",2,100,5,0,0.5091,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.345700
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-05""}",2,92,3,0,0.6424,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.346013
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-06""}",2,99,5,0,0.5045,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.346326
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-07""}",2,95,3,0,0.5718,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.346640
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-08""}",2,106,5,0,0.4535,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.346954
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-09""}",2,98,5,0,0.5358,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.347267
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-10""}",2,98,5,0,0.4884,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.347580
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-01""}",3,89,5,0,0.4884,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.347893
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-02""}",3,106,5,0,0.6602,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.348207
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-03""}",3,103,3,0,0.5356,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.348521
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-04""}",3,100,5,0,0.5789,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.348835
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-05""}",3,92,3,0,0.6043,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.349148
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-06""}",3,99,5,0,0.4721,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.349461
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-07""}",3,95,3,0,0.5521,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.349776
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-08""}",3,106,5,0,0.4509,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.350207
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-09""}",3,98,5,0,0.4821,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.350595
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-10""}",3,98,5,0,0.5518,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.350917
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-01""}",4,89,5,0,0.4894,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.351233
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-02""}",4,106,5,0,0.6704,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.351565
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-03""}",4,103,3,0,0.5975,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.351873
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-04""}",4,100,5,0,0.5922,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.352181
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-05""}",4,92,3,0,0.5904,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.352489
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-06""}",4,99,5,0,0.539,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.352795
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-07""}",4,95,3,0,0.4762,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.353101
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-08""}",4,106,5,0,0.4655,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.353407
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-09""}",4,98,5,0,0.6751,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.353713
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-10""}",4,98,5,0,0.5493,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.354019
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-01""}",5,89,5,0,0.473,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.354327
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-02""}",5,106,5,0,0.6347,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.354633
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-03""}",5,103,3,0,0.4972,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.354938
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-04""}",5,100,5,0,0.6357,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.355245
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-05""}",5,92,3,0,0.5915,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.355551
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-06""}",5,99,5,0,0.626,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.355857
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-07""}",5,95,3,0,0.6085,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.356164
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-08""}",5,106,5,0,0.5079,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.356471
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-09""}",5,98,5,0,0.5435,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.356776
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.5, ""caso"": ""CASE-10""}",5,98,5,0,0.5841,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.357083
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-01""}",1,89,5,0,0.523,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.357586
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-02""}",1,106,5,0,0.7326,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.357896
